riding,electiondate,provincecode,lastname,firstname,parliament,byelec,other,lib,ndp,green,bloc,allcons,won
Calgary,-1930780800,1,"McCarthy, Maitland Stewart","NA",11,0,0,0,0,0,0,1,1
Calgary,-1930780800,1,"STEWART, Charles John","NA",11,0,0,1,0,0,0,0,0
Calgary,-1930780800,1,"SHERMAN, Frank Henry","NA",11,0,1,0,0,0,0,0,0
Edmonton,-1930780800,1,"Oliver, Frank","NA",11,0,0,1,0,0,0,0,1
Edmonton,-1930780800,1,"Hyndman, James Duncan","NA",11,0,0,0,0,0,0,1,0
Macleod,-1930780800,1,"Herron, John","NA",11,0,1,0,0,0,0,0,1
Macleod,-1930780800,1,"MACDONALD, Allan Ban","NA",11,0,0,1,0,0,0,0,0
Macleod,-1930780800,1,"HARRINGTON, John","NA",11,0,1,0,0,0,0,0,0
Medicine Hat,-1930780800,1,"Magrath, Charles Alexander","NA",11,0,0,0,0,0,0,1,1
Medicine Hat,-1930780800,1,"SIMMONS, William Charles","NA",11,0,0,1,0,0,0,0,0
Red Deer,-1930780800,1,"Clark, Michael","NA",11,0,0,1,0,0,0,0,1
Red Deer,-1930780800,1,"ROOT, George F.","NA",11,0,0,0,0,0,0,1,0
Strathcona,-1930780800,1,"McIntyre, Wilbert","NA",11,0,0,1,0,0,0,0,1
Strathcona,-1930780800,1,"DAY, Egarton Winnett","NA",11,0,0,0,0,0,0,1,0
Strathcona,-1930780800,1,"ANDERSON, James George","NA",11,0,1,0,0,0,0,0,0
Victoria,-1930780800,1,"White, William Henry","NA",11,0,0,1,0,0,0,0,1
Victoria,-1930780800,1,"MORRISON, Frederick A.","NA",11,0,0,0,0,0,0,1,0
Banff--Airdrie,1571616000,1,"Richards, Blake","NA",43,0,0,0,0,0,0,1,1
Banff--Airdrie,1571616000,1,"Midgley, Gwyneth","NA",43,0,0,1,0,0,0,0,0
Banff--Airdrie,1571616000,1,"Wilson, Anne","NA",43,0,0,0,1,0,0,0,0
Banff--Airdrie,1571616000,1,"Mullins, Austin","NA",43,0,0,0,0,1,0,0,0
Banff--Airdrie,1571616000,1,"Wellwood, Nadine","NA",43,0,1,0,0,0,0,0,0
Battle River--Crowfoot,1571616000,1,"Kurek, Damien","NA",43,0,0,0,0,0,0,1,1
Battle River--Crowfoot,1571616000,1,"Fryzuk, Natasha","NA",43,0,0,0,1,0,0,0,0
Battle River--Crowfoot,1571616000,1,"Clarke, Dianne","NA",43,0,0,1,0,0,0,0,0
Battle River--Crowfoot,1571616000,1,"Nelson, Geordie","NA",43,0,0,0,0,1,0,0,0
Battle River--Crowfoot,1571616000,1,"Michaud, David A.","NA",43,0,1,0,0,0,0,0,0
Bow River,1571616000,1,"Shields, Martin","NA",43,0,0,0,0,0,0,1,1
Bow River,1571616000,1,"Rhemtulla, Margaret","NA",43,0,0,1,0,0,0,0,0
Bow River,1571616000,1,"Macwilliam, Lynn","NA",43,0,0,0,1,0,0,0,0
Bow River,1571616000,1,"Ikert, Tom","NA",43,0,1,0,0,0,0,0,0
Bow River,1571616000,1,"Tuithof de Jonge, Hendrika Maria","NA",43,0,0,0,0,1,0,0,0
Bow River,1571616000,1,"Lipp, Tom","NA",43,0,1,0,0,0,0,0,0
Calgary Centre,1571616000,1,"McLean, Greg","NA",43,0,0,0,0,0,0,1,1
Calgary Centre,1571616000,1,"Hehr, Kent","NA",43,0,0,1,0,0,0,0,0
Calgary Centre,1571616000,1,"Buresi, Jessica","NA",43,0,0,0,1,0,0,0,0
Calgary Centre,1571616000,1,"Boonlert, Thana","NA",43,0,0,0,0,1,0,0,0
Calgary Centre,1571616000,1,"Johnston, Chevy","NA",43,0,1,0,0,0,0,0,0
Calgary Centre,1571616000,1,"Gould, Eden","NA",43,0,1,0,0,0,0,0,0
Calgary Centre,1571616000,1,"Pewtress, Michael","NA",43,0,1,0,0,0,0,0,0
Calgary Centre,1571616000,1,"Pawlowski, Dawid","NA",43,0,1,0,0,0,0,0,0
Calgary Confederation,1571616000,1,"Webber, Len","NA",43,0,0,0,0,0,0,1,1
Calgary Confederation,1571616000,1,"Stein, Jordan","NA",43,0,0,1,0,0,0,0,0
Calgary Confederation,1571616000,1,"Sidhu, Gurcharan Singh","NA",43,0,0,0,1,0,0,0,0
Calgary Confederation,1571616000,1,"Odd, Natalie","NA",43,0,0,0,0,1,0,0,0
Calgary Confederation,1571616000,1,"Korol, Colin","NA",43,0,1,0,0,0,0,0,0
Calgary Confederation,1571616000,1,"Moen, Tim","NA",43,0,1,0,0,0,0,0,0
Calgary Confederation,1571616000,1,"Hunter, Kevan","NA",43,0,1,0,0,0,0,0,0
Calgary Forest Lawn,1571616000,1,"Hallan, Jasraj Singh","NA",43,0,0,0,0,0,0,1,1
Calgary Forest Lawn,1571616000,1,"Anand, Jag","NA",43,0,0,1,0,0,0,0,0
Calgary Forest Lawn,1571616000,1,"Pimlott, Joe","NA",43,0,0,0,1,0,0,0,0
Calgary Forest Lawn,1571616000,1,"Carnegie, William","NA",43,0,0,0,0,1,0,0,0
Calgary Forest Lawn,1571616000,1,"Levesque, Dave","NA",43,0,1,0,0,0,0,0,0
Calgary Forest Lawn,1571616000,1,"Nichols, Brent","NA",43,0,1,0,0,0,0,0,0
Calgary Forest Lawn,1571616000,1,"Sutherland, Esther","NA",43,0,1,0,0,0,0,0,0
Calgary Forest Lawn,1571616000,1,"Trautman, Jonathan","NA",43,0,1,0,0,0,0,0,0
Calgary Forest Lawn,1571616000,1,"Ryder, William James","NA",43,0,1,0,0,0,0,0,0
Calgary Heritage,1571616000,1,"Benzen, Bob","NA",43,0,0,0,0,0,0,1,1
Calgary Heritage,1571616000,1,"Forsyth, Scott","NA",43,0,0,1,0,0,0,0,0
Calgary Heritage,1571616000,1,"Heffernan, Holly","NA",43,0,0,0,1,0,0,0,0
Calgary Heritage,1571616000,1,"Tulick, Allie","NA",43,0,0,0,0,1,0,0,0
Calgary Heritage,1571616000,1,"Hoeppner, Stephanie","NA",43,0,1,0,0,0,0,0,0
Calgary Heritage,1571616000,1,"Mills, Hunter","NA",43,0,1,0,0,0,0,0,0
Calgary Heritage,1571616000,1,"Heather, Larry R.","NA",43,0,1,0,0,0,0,0,0
Calgary Midnapore,1571616000,1,"Kusie, Stephanie","NA",43,0,0,0,0,0,0,1,1
Calgary Midnapore,1571616000,1,"Aalto, Brian","NA",43,0,0,1,0,0,0,0,0
Calgary Midnapore,1571616000,1,"Bhachu, Gurmit","NA",43,0,0,0,1,0,0,0,0
Calgary Midnapore,1571616000,1,"Stasila, Taylor","NA",43,0,0,0,0,1,0,0,0
Calgary Midnapore,1571616000,1,"Gao, Edward","NA",43,0,1,0,0,0,0,0,0
Calgary Nose Hill,1571616000,1,"Rempel Garner, Michelle","NA",43,0,0,0,0,0,0,1,1
Calgary Nose Hill,1571616000,1,"Tsang, Josephine","NA",43,0,0,1,0,0,0,0,0
Calgary Nose Hill,1571616000,1,"King, Patrick","NA",43,0,0,0,1,0,0,0,0
Calgary Nose Hill,1571616000,1,"Grossé, Jocelyn","NA",43,0,0,0,0,1,0,0,0
Calgary Nose Hill,1571616000,1,"Lorencz, Kelly","NA",43,0,1,0,0,0,0,0,0
Calgary Nose Hill,1571616000,1,"Askin, Peggy","NA",43,0,1,0,0,0,0,0,0
Calgary Rocky Ridge,1571616000,1,"Kelly, Pat","NA",43,0,0,0,0,0,0,1,1
Calgary Rocky Ridge,1571616000,1,"Kathol, Todd","NA",43,0,0,1,0,0,0,0,0
Calgary Rocky Ridge,1571616000,1,"LeBlanc Fortin, Nathan","NA",43,0,0,0,1,0,0,0,0
Calgary Rocky Ridge,1571616000,1,"Wright, Catriona","NA",43,0,0,0,0,1,0,0,0
Calgary Rocky Ridge,1571616000,1,"Poulin, Tyler","NA",43,0,1,0,0,0,0,0,0
Calgary Rocky Ridge,1571616000,1,"Wang, Shaoli","NA",43,0,1,0,0,0,0,0,0
Calgary Shepard,1571616000,1,"Kmiec, Tom","NA",43,0,0,0,0,0,0,1,1
Calgary Shepard,1571616000,1,"Arnold, Del","NA",43,0,0,1,0,0,0,0,0
Calgary Shepard,1571616000,1,"Smith, David Brian","NA",43,0,0,0,1,0,0,0,0
Calgary Shepard,1571616000,1,"Tanaka, Evelyn","NA",43,0,0,0,0,1,0,0,0
Calgary Shepard,1571616000,1,"Scott, Kyle","NA",43,0,1,0,0,0,0,0,0
Calgary Signal Hill,1571616000,1,"Liepert, Ron","NA",43,0,0,0,0,0,0,1,1
Calgary Signal Hill,1571616000,1,"Alatrash, Ghada","NA",43,0,0,1,0,0,0,0,0
Calgary Signal Hill,1571616000,1,"Ahmed, Khalis","NA",43,0,0,0,1,0,0,0,0
Calgary Signal Hill,1571616000,1,"Reid, Marco","NA",43,0,0,0,0,1,0,0,0
Calgary Signal Hill,1571616000,1,"Squire, Gord","NA",43,0,1,0,0,0,0,0,0
Calgary Signal Hill,1571616000,1,"Bassett, Christina","NA",43,0,1,0,0,0,0,0,0
Calgary Signal Hill,1571616000,1,"Dirk, Garry","NA",43,0,1,0,0,0,0,0,0
Calgary Skyview,1571616000,1,"Sahota, Jag","NA",43,0,0,0,0,0,0,1,1
Calgary Skyview,1571616000,1,"Naidoo, Nirmala","NA",43,0,0,1,0,0,0,0,0
Calgary Skyview,1571616000,1,"Gill, Gurinder Singh","NA",43,0,0,0,1,0,0,0,0
Calgary Skyview,1571616000,1,"Knutson, Signe","NA",43,0,0,0,0,1,0,0,0
Calgary Skyview,1571616000,1,"Dhillon, Harry","NA",43,0,1,0,0,0,0,0,0
Calgary Skyview,1571616000,1,"Alexander, Joseph","NA",43,0,1,0,0,0,0,0,0
Calgary Skyview,1571616000,1,"Dawar, Harpreet Singh","NA",43,0,1,0,0,0,0,0,0
Calgary Skyview,1571616000,1,"Blanchard, Daniel","NA",43,0,1,0,0,0,0,0,0
Edmonton Centre,1571616000,1,"Cumming, James","NA",43,0,0,0,0,0,0,1,1
Edmonton Centre,1571616000,1,"Boissonnault, Randy","NA",43,0,0,1,0,0,0,0,0
Edmonton Centre,1571616000,1,"Swampy, Katherine","NA",43,0,0,0,1,0,0,0,0
Edmonton Centre,1571616000,1,"Murray, Grad","NA",43,0,0,0,0,1,0,0,0
Edmonton Centre,1571616000,1,"Hookham, Paul","NA",43,0,1,0,0,0,0,0,0
Edmonton Centre,1571616000,1,"Eckstrom, Donovan","NA",43,0,1,0,0,0,0,0,0
Edmonton Centre,1571616000,1,"Pirbhai, Adil","NA",43,0,1,0,0,0,0,0,0
Edmonton Centre,1571616000,1,"Morton, Peggy","NA",43,0,1,0,0,0,0,0,0
Edmonton Griesbach,1571616000,1,"Diotte, Kerry","NA",43,0,0,0,0,0,0,1,1
Edmonton Griesbach,1571616000,1,"Cherrington, Mark","NA",43,0,0,0,1,0,0,0,0
Edmonton Griesbach,1571616000,1,"Mohamud, Habiba","NA",43,0,0,1,0,0,0,0,0
Edmonton Griesbach,1571616000,1,"Khan, Safi","NA",43,0,0,0,0,1,0,0,0
Edmonton Griesbach,1571616000,1,"Nichols, Barbara Ellen","NA",43,0,1,0,0,0,0,0,0
Edmonton Griesbach,1571616000,1,"Gudanowski, Andrzej","NA",43,0,1,0,0,0,0,0,0
Edmonton Griesbach,1571616000,1,"Alva Armas, Christine","NA",43,0,1,0,0,0,0,0,0
Edmonton Griesbach,1571616000,1,"Boykowich, Alex","NA",43,0,1,0,0,0,0,0,0
Edmonton Griesbach,1571616000,1,"Joyce, Mary","NA",43,0,1,0,0,0,0,0,0
Edmonton Manning,1571616000,1,"Aboultaif, Ziad","NA",43,0,0,0,0,0,0,1,1
Edmonton Manning,1571616000,1,"Kadri, Kamal","NA",43,0,0,1,0,0,0,0,0
Edmonton Manning,1571616000,1,"St. Germain, Charmaine","NA",43,0,0,0,1,0,0,0,0
Edmonton Manning,1571616000,1,"Shaw, Laura-Leah","NA",43,0,0,0,0,1,0,0,0
Edmonton Manning,1571616000,1,"Summers, Daniel","NA",43,0,1,0,0,0,0,0,0
Edmonton Manning,1571616000,1,"Phiri, Pam","NA",43,0,1,0,0,0,0,0,0
Edmonton Manning,1571616000,1,"Vachon, Andre","NA",43,0,1,0,0,0,0,0,0
Edmonton Mill Woods,1571616000,1,"Uppal, Tim","NA",43,0,0,0,0,0,0,1,1
Edmonton Mill Woods,1571616000,1,"Sohi, Amarjeet","NA",43,0,0,1,0,0,0,0,0
Edmonton Mill Woods,1571616000,1,"Logan, Nigel","NA",43,0,0,0,1,0,0,0,0
Edmonton Mill Woods,1571616000,1,"Herbert, Tanya","NA",43,0,0,0,0,1,0,0,0
Edmonton Mill Woods,1571616000,1,"Young, Annie","NA",43,0,1,0,0,0,0,0,0
Edmonton Mill Woods,1571616000,1,"Melanson, Don","NA",43,0,1,0,0,0,0,0,0
Edmonton Riverbend,1571616000,1,"Jeneroux, Matt","NA",43,0,0,0,0,0,0,1,1
Edmonton Riverbend,1571616000,1,"Chaudary, Tariq","NA",43,0,0,1,0,0,0,0,0
Edmonton Riverbend,1571616000,1,"Redman, Audrey","NA",43,0,0,0,1,0,0,0,0
Edmonton Riverbend,1571616000,1,"Kennedy, Valerie","NA",43,0,0,0,0,1,0,0,0
Edmonton Riverbend,1571616000,1,"Morris, Kevin","NA",43,0,1,0,0,0,0,0,0
Edmonton Strathcona,1571616000,1,"McPherson, Heather","NA",43,0,0,0,1,0,0,0,1
Edmonton Strathcona,1571616000,1,"Lilly, Sam","NA",43,0,0,0,0,0,0,1,0
Edmonton Strathcona,1571616000,1,"Olszewski, Eleanor","NA",43,0,0,1,0,0,0,0,0
Edmonton Strathcona,1571616000,1,"Kalmanovitch, Michael","NA",43,0,0,0,0,1,0,0,0
Edmonton Strathcona,1571616000,1,"Cameron, Ian","NA",43,0,1,0,0,0,0,0,0
Edmonton Strathcona,1571616000,1,"Rankin, Naomi","NA",43,0,1,0,0,0,0,0,0
Edmonton Strathcona,1571616000,1,"MacDonald, Dougal","NA",43,0,1,0,0,0,0,0,0
Edmonton West,1571616000,1,"McCauley, Kelly","NA",43,0,0,0,0,0,0,1,1
Edmonton West,1571616000,1,"Johnston, Kerrie","NA",43,0,0,1,0,0,0,0,0
Edmonton West,1571616000,1,"Steuber, Patrick","NA",43,0,0,0,1,0,0,0,0
Edmonton West,1571616000,1,"Pearce, Jackie","NA",43,0,0,0,0,1,0,0,0
Edmonton West,1571616000,1,"Armstrong, Matthew","NA",43,0,1,0,0,0,0,0,0
Edmonton--Wetaskiwin,1571616000,1,"Lake, Mike","NA",43,0,0,0,0,0,0,1,1
Edmonton--Wetaskiwin,1571616000,1,"Wong, Richard","NA",43,0,0,1,0,0,0,0,0
Edmonton--Wetaskiwin,1571616000,1,"Garver, Noah","NA",43,0,0,0,1,0,0,0,0
Edmonton--Wetaskiwin,1571616000,1,"Drzymala, Emily","NA",43,0,0,0,0,1,0,0,0
Edmonton--Wetaskiwin,1571616000,1,"Doell, Neil","NA",43,0,1,0,0,0,0,0,0
Edmonton--Wetaskiwin,1571616000,1,"Calliou, Travis","NA",43,0,1,0,0,0,0,0,0
Foothills,1571616000,1,"Barlow, John","NA",43,0,0,0,0,0,0,1,1
Foothills,1571616000,1,"Moller, Cheryl","NA",43,0,0,1,0,0,0,0,0
Foothills,1571616000,1,"Hendi, Mickail","NA",43,0,0,0,1,0,0,0,0
Foothills,1571616000,1,"Lacey, Bridget","NA",43,0,0,0,0,1,0,0,0
Foothills,1571616000,1,"Hession, Greg","NA",43,0,1,0,0,0,0,0,0
Fort McMurray--Cold Lake,1571616000,1,"Yurdiga, David","NA",43,0,0,0,0,0,0,1,1
Fort McMurray--Cold Lake,1571616000,1,"Farrington, Maggie","NA",43,0,0,1,0,0,0,0,0
Fort McMurray--Cold Lake,1571616000,1,"Gilks, Matthew","NA",43,0,0,0,1,0,0,0,0
Fort McMurray--Cold Lake,1571616000,1,"Barrett, Matthew","NA",43,0,1,0,0,0,0,0,0
Fort McMurray--Cold Lake,1571616000,1,"Deheer, Brian","NA",43,0,0,0,0,1,0,0,0
Grande Prairie--Mackenzie,1571616000,1,"Warkentin, Chris","NA",43,0,0,0,0,0,0,1,1
Grande Prairie--Mackenzie,1571616000,1,"Alyward, Erin","NA",43,0,0,0,1,0,0,0,0
Grande Prairie--Mackenzie,1571616000,1,"Munro, Kenneth","NA",43,0,0,1,0,0,0,0,0
Grande Prairie--Mackenzie,1571616000,1,"Burchill, Douglas Gordon","NA",43,0,1,0,0,0,0,0,0
Grande Prairie--Mackenzie,1571616000,1,"Termuende, Shelley","NA",43,0,0,0,0,1,0,0,0
Lakeland,1571616000,1,"Stubbs, Shannon","NA",43,0,0,0,0,0,0,1,1
Lakeland,1571616000,1,"Swanson, Jeffrey","NA",43,0,0,0,1,0,0,0,0
Lakeland,1571616000,1,"Watson, Mark","NA",43,0,0,1,0,0,0,0,0
Lakeland,1571616000,1,"Houle, Alain","NA",43,0,1,0,0,0,0,0,0
Lakeland,1571616000,1,"Brunner, Kira","NA",43,0,0,0,0,1,0,0,0
Lakeland,1571616000,1,"McFadzean, Robert","NA",43,0,1,0,0,0,0,0,0
Lakeland,1571616000,1,"Graham, Roberta Marie","NA",43,0,1,0,0,0,0,0,0
Lethbridge,1571616000,1,"Harder, Rachael","NA",43,0,0,0,0,0,0,1,1
Lethbridge,1571616000,1,"Bleiken, Shandi","NA",43,0,0,0,1,0,0,0,0
Lethbridge,1571616000,1,"Bronson, Amy","NA",43,0,0,1,0,0,0,0,0
Lethbridge,1571616000,1,"Watson, Stephnie","NA",43,0,0,0,0,1,0,0,0
Lethbridge,1571616000,1,"Hepworth, Grant","NA",43,0,1,0,0,0,0,0,0
Lethbridge,1571616000,1,"Slingerland, Marc","NA",43,0,1,0,0,0,0,0,0
Medicine Hat--Cardston--Warner,1571616000,1,"Motz, Glen","NA",43,0,0,0,0,0,0,1,1
Medicine Hat--Cardston--Warner,1571616000,1,"Thomson, Elizabeth","NA",43,0,0,0,1,0,0,0,0
Medicine Hat--Cardston--Warner,1571616000,1,"Kirshenbaum, Harris","NA",43,0,0,1,0,0,0,0,0
Medicine Hat--Cardston--Warner,1571616000,1,"Nelson, Andrew","NA",43,0,1,0,0,0,0,0,0
Medicine Hat--Cardston--Warner,1571616000,1,"Hawthorne, Shannon","NA",43,0,0,0,0,1,0,0,0
Medicine Hat--Cardston--Warner,1571616000,1,"Phillips, Dave","NA",43,0,1,0,0,0,0,0,0
Peace River--Westlock,1571616000,1,"Viersen, Arnold","NA",43,0,0,0,0,0,0,1,1
Peace River--Westlock,1571616000,1,"Villebrun, Jennifer","NA",43,0,0,0,1,0,0,0,0
Peace River--Westlock,1571616000,1,"Penny, Leslie","NA",43,0,0,1,0,0,0,0,0
Peace River--Westlock,1571616000,1,"Schrader, John","NA",43,0,1,0,0,0,0,0,0
Peace River--Westlock,1571616000,1,"Nygaard, Peter","NA",43,0,0,0,0,1,0,0,0
Red Deer--Lacombe,1571616000,1,"Calkins, Blaine","NA",43,0,0,0,0,0,0,1,1
Red Deer--Lacombe,1571616000,1,"Pezzella, Lauren","NA",43,0,0,0,1,0,0,0,0
Red Deer--Lacombe,1571616000,1,"Rose , Tiffany","NA",43,0,0,1,0,0,0,0,0
Red Deer--Lacombe,1571616000,1,"Thompson, Laura Lynn","NA",43,0,1,0,0,0,0,0,0
Red Deer--Lacombe,1571616000,1,"Palmer, Sarah","NA",43,0,0,0,0,1,0,0,0
Red Deer--Mountain View,1571616000,1,"Dreeshen, Earl","NA",43,0,0,0,0,0,0,1,1
Red Deer--Mountain View,1571616000,1,"Garbanewski, Logan","NA",43,0,0,0,1,0,0,0,0
Red Deer--Mountain View,1571616000,1,"Tremblay, Gary","NA",43,0,0,1,0,0,0,0,0
Red Deer--Mountain View,1571616000,1,"Mitchell, Paul","NA",43,0,1,0,0,0,0,0,0
Red Deer--Mountain View,1571616000,1,"Borlé, Conner","NA",43,0,0,0,0,1,0,0,0
Sherwood Park--Fort Saskatchewan,1571616000,1,"Genuis, Garnett","NA",43,0,0,0,0,0,0,1,1
Sherwood Park--Fort Saskatchewan,1571616000,1,"Theroux, Aidan","NA",43,0,0,0,1,0,0,0,0
Sherwood Park--Fort Saskatchewan,1571616000,1,"Thiering, Ron","NA",43,0,0,1,0,0,0,0,0
Sherwood Park--Fort Saskatchewan,1571616000,1,"Sanderson, Laura","NA",43,0,0,0,0,1,0,0,0
Sherwood Park--Fort Saskatchewan,1571616000,1,"Villetard, Darren","NA",43,0,1,0,0,0,0,0,0
Sherwood Park--Fort Saskatchewan,1571616000,1,"McElrea, Patrick","NA",43,0,1,0,0,0,0,0,0
St. Albert--Edmonton,1571616000,1,"Cooper, Michael","NA",43,0,0,0,0,0,0,1,1
St. Albert--Edmonton,1571616000,1,"Springate, Greg","NA",43,0,0,1,0,0,0,0,0
St. Albert--Edmonton,1571616000,1,"Mpulubusi, Kathleen","NA",43,0,0,0,1,0,0,0,0
St. Albert--Edmonton,1571616000,1,"Dunbar, Rob","NA",43,0,0,0,0,1,0,0,0
St. Albert--Edmonton,1571616000,1,"Cecelia, Brigitte","NA",43,0,1,0,0,0,0,0,0
St. Albert--Edmonton,1571616000,1,"Fraser, Robert Bruce","NA",43,0,1,0,0,0,0,0,0
Sturgeon River--Parkland,1571616000,1,"Lloyd, Dane","NA",43,0,0,0,0,0,0,1,1
Sturgeon River--Parkland,1571616000,1,"Desforges, Guy","NA",43,0,0,0,1,0,0,0,0
Sturgeon River--Parkland,1571616000,1,"Brochu, Ronald","NA",43,0,0,1,0,0,0,0,0
Sturgeon River--Parkland,1571616000,1,"Romyn, Cass","NA",43,0,0,0,0,1,0,0,0
Sturgeon River--Parkland,1571616000,1,"Beauchamp, Tyler","NA",43,0,1,0,0,0,0,0,0
Sturgeon River--Parkland,1571616000,1,"Chauvet, Ernest","NA",43,0,1,0,0,0,0,0,0
Yellowhead,1571616000,1,"Soroka, Gerald","NA",43,0,0,0,0,0,0,1,1
Yellowhead,1571616000,1,"Bowman, Kristine","NA",43,0,0,0,1,0,0,0,0
Yellowhead,1571616000,1,"Hoefsloot, Jeremy","NA",43,0,0,1,0,0,0,0,0
Yellowhead,1571616000,1,"Galavan, Douglas","NA",43,0,1,0,0,0,0,0,0
Yellowhead,1571616000,1,"Satdeo, Angelena","NA",43,0,0,0,0,1,0,0,0
Yellowhead,1571616000,1,"Lystang, Cory","NA",43,0,1,0,0,0,0,0,0
Yellowhead,1571616000,1,"Francey, Gordon","NA",43,0,1,0,0,0,0,0,0
battle river,1921-12-06,1,MORRISON,JOHNWILLIAMGEDDIE,14,0,0,0,0,0,0,1,0
battle river,1921-12-06,1,FIELDHOUSE,HENRYVERNON,14,0,0,1,0,0,0,0,0
battle river,1921-12-06,1,SPENCER,HENRYELVINS,14,0,1,0,0,0,0,0,1
bow river,1921-12-06,1,WIERTZ,HERBERTADOLPH,14,0,1,0,0,0,0,0,0
bow river,1921-12-06,1,FULTON,WILLIAMROSE,14,0,0,0,0,0,0,1,0
bow river,1921-12-06,1,GARLAND,EDWARDJOSEPH,14,0,1,0,0,0,0,0,1
calgary west,1921-12-06,1,RYAN,EDWARDFAUSTINUS,14,0,0,1,0,0,0,0,0
calgary west,1921-12-06,1,SHAW,JOSEPHTWEED,14,0,1,0,0,0,0,0,1
calgary west,1921-12-06,1,BENNETT,RICHARDBEDFORD,14,0,0,0,0,0,0,1,0
east calgary,1921-12-06,1,SMITH,ARTHURLEROY,14,0,0,0,0,0,0,1,0
east calgary,1921-12-06,1,MARSHALL,DUNCAN,14,0,0,1,0,0,0,0,0
east calgary,1921-12-06,1,IRVINE,WILLIAM,14,0,1,0,0,0,0,0,1
edmonton east,1921-12-06,1,CLARKE,JOSEPHANDREW,14,0,0,1,0,0,0,0,0
edmonton east,1921-12-06,1,KELLNER,DONALDFERDINAND,14,0,1,0,0,0,0,0,1
edmonton east,1921-12-06,1,MACKIE,HENRYARTHUR,14,0,0,0,0,0,0,1,0
edmonton west,1921-12-06,1,CAMPBELL,ROBERTELDON,14,0,0,0,0,0,0,1,0
edmonton west,1921-12-06,1,KENNEDY,DONALDMACBETH,14,0,1,0,0,0,0,0,1
edmonton west,1921-12-06,1,OLIVER,FRANK,14,0,0,1,0,0,0,0,0
lethbridge,1921-12-06,1,LOVERING,JAMESEDWARD,14,0,0,1,0,0,0,0,0
lethbridge,1921-12-06,1,JELLIFF,LINCOLNHENRY,14,0,1,0,0,0,0,0,1
lethbridge,1921-12-06,1,FINN,MARTINFRANCIS,14,0,1,0,0,0,0,0,0
lethbridge,1921-12-06,1,BALL,WILLIAMSARGENT,14,0,0,0,0,0,0,1,0
macleod,1921-12-06,1,FAIRHURST,JAMES,14,0,1,0,0,0,0,0,0
macleod,1921-12-06,1,SHAW,HUGHMURRAY,14,0,0,0,0,0,0,1,0
macleod,1921-12-06,1,GILLIS,JOSEPHE,14,0,0,1,0,0,0,0,0
macleod,1921-12-06,1,COOTE,GEORGEGIBSON,14,0,1,0,0,0,0,0,1
medicine hat,1921-12-06,1,GARDINER,ROBERT,14,0,1,0,0,0,0,0,1
medicine hat,1921-12-06,1,GERSHAW,FREDERICKWILLIAM,14,0,0,1,0,0,0,0,0
medicine hat,1921-12-06,1,MCINTOSH,WILLIAM,14,0,0,0,0,0,0,1,0
red deer,1921-12-06,1,DAY,JOHNFREDERICK,14,0,0,0,0,0,0,1,0
red deer,1921-12-06,1,SPEAKMAN,ALFRED,14,0,1,0,0,0,0,0,1
red deer,1921-12-06,1,MCINNES,WILLIAMWALLACEBURNS,14,0,0,1,0,0,0,0,0
strathcona,1921-12-06,1,SHEPPARD,RICE,14,0,1,0,0,0,0,0,0
strathcona,1921-12-06,1,DOUGLAS,JAMESMCCRIE,14,0,0,0,0,0,0,1,0
strathcona,1921-12-06,1,WARNER,DANIELWEBSTER,14,0,1,0,0,0,0,0,1
victoria,1921-12-06,1,HOLDEN,JAMESBISMARCK,14,0,0,0,0,0,0,1,0
victoria,1921-12-06,1,LUCAS,WILLIAMTHOMAS,14,0,1,0,0,0,0,0,1
victoria,1921-12-06,1,CONNOLLY,CHRISTOPHERFRASER,14,0,0,1,0,0,0,0,0
acadia,1925-10-29,1,EATON,ROBERTBERRY,15,0,0,1,0,0,0,0,0
acadia,1925-10-29,1,WADE,GEORGEHARRISON,15,0,0,0,0,0,0,1,0
acadia,1925-10-29,1,GARDINER,ROBERT,15,0,1,0,0,0,0,0,1
athabasca,1925-10-29,1,KELLNER,DONALDFERDINAND,15,0,1,0,0,0,0,0,0
athabasca,1925-10-29,1,CROSS,CHARLESWILSON,15,0,0,1,0,0,0,0,1
athabasca,1925-10-29,1,GAUVREAU,CHARLESJENRY,15,0,0,0,0,0,0,1,0
battle river,1925-10-29,1,LEE,RAYMONDMCFARLANE,15,0,0,1,0,0,0,0,0
battle river,1925-10-29,1,SPENCER,HENRYELVINS,15,0,1,0,0,0,0,0,1
battle river,1925-10-29,1,MORRISON,JOHNWILLIAMGEDDIE,15,0,0,0,0,0,0,1,0
bow river,1925-10-29,1,DOUGLASS,WILLIAMJAMES,15,0,0,0,0,0,0,1,0
bow river,1925-10-29,1,GARLAND,EDWARDJOSEPH,15,0,1,0,0,0,0,0,1
bow river,1925-10-29,1,GOUGE,JESSEELMER,15,0,0,1,0,0,0,0,0
calgary east,1925-10-29,1,DAVIS,FRED,15,0,0,0,0,0,0,1,1
calgary east,1925-10-29,1,DAVIDSON,WILLIAMMCCARTNEY,15,0,0,1,0,0,0,0,0
calgary east,1925-10-29,1,IRVINE,WILLIAM,15,0,1,0,0,0,0,0,0
calgary west,1925-10-29,1,SHAW,JOSEPHTWEED,15,0,1,0,0,0,0,0,0
calgary west,1925-10-29,1,BENNETT,RICHARDBEDFORD,15,0,0,0,0,0,0,1,1
