,riding,electiondate,provincecode,lastname,firstname,parliament,byelec,other,lib,ndp,green,bloc,allcons,won,score
1337,acadia,1965-11-08,1,HOURIHAN,WALTERPETER,27,0,0,1,0,0,0,0,0,2.0
1338,acadia,1965-11-08,1,BUNNEY,ART,27,0,0,0,1,0,0,0,0,3.0
1339,athabasca,1965-11-08,1,FORMAN,PETERGRANT,27,0,0,0,1,0,0,0,0,2.0
1340,athabasca,1965-11-08,1,HUNTER,DAVE,27,0,0,1,0,0,0,0,0,3.0
1341,athabasca,1965-11-08,1,VANHAUWAERT,JOE,27,0,1,0,0,0,0,0,0,1.0
1342,athabasca,1965-11-08,1,BIGG,JACK,27,0,0,0,0,0,0,1,1,0.0
1343,battle river--camrose,1965-11-08,1,BARBER,FREDERICKR,27,0,1,0,0,0,0,0,0,4.0
1344,battle river--camrose,1965-11-08,1,YERXA,HAROLDJ,27,0,0,1,0,0,0,0,0,0.0
1345,battle river--camrose,1965-11-08,1,ARNSTON,ALFRED,27,0,0,0,1,0,0,0,0,2.0
1346,battle river--camrose,1965-11-08,1,SMALLWOOD,CLIFFORDS,27,0,0,0,0,0,0,1,1,0.0
1347,bow river,1965-11-08,1,ALLEN,RON,27,0,1,0,0,0,0,0,0,0.0
1348,bow river,1965-11-08,1,WOOLLIAMS,ELDON,27,0,0,0,0,0,0,1,1,5.0
1349,bow river,1965-11-08,1,MURDOCH,DOUG,27,0,0,0,1,0,0,0,0,0.0
1350,bow river,1965-11-08,1,ANDERSON,WJAMES,27,0,0,1,0,0,0,0,0,1.0
1351,calgary north,1965-11-08,1,BERRY,ADRIAN,27,0,0,1,0,0,0,0,0,1.0
1352,calgary north,1965-11-08,1,WESTON,NELSON,27,0,1,0,0,0,0,0,0,0.0
1353,calgary north,1965-11-08,1,HARKNESS,DOUGLASSCOTT,27,0,0,0,0,0,0,1,1,3.0
1354,calgary north,1965-11-08,1,ADAM,IAN,27,0,0,0,1,0,0,0,0,2.0
1355,calgary south,1965-11-08,1,BALLARD,HRAY,27,0,0,0,0,0,0,1,1,1.0
1356,calgary south,1965-11-08,1,PEARSON,ELEONARD,27,0,1,0,0,0,0,0,0,3.0
1357,calgary south,1965-11-08,1,HAYS,HARRYW,27,0,0,1,0,0,0,0,0,0.0
1358,calgary south,1965-11-08,1,GRAVELLS,DAVID,27,0,0,0,1,0,0,0,0,2.0
1359,edmonton east,1965-11-08,1,SKOREYKO,WILLIAMM,27,0,0,0,0,0,0,1,1,0.0
1360,edmonton east,1965-11-08,1,MANNING,ERNESTPRESTON,27,0,1,0,0,0,0,0,0,4.0
1361,edmonton east,1965-11-08,1,TUOMI,WILLIAMA,27,0,1,0,0,0,0,0,0,4.0
1362,edmonton east,1965-11-08,1,MOSYCHUK,NICK,27,0,0,1,0,0,0,0,0,2.0
1363,edmonton east,1965-11-08,1,DOUGLAS,ROBERTWILLIAM,27,0,0,0,1,0,0,0,0,0.0
1364,edmonton west,1965-11-08,1,GLASS,WILLIAMPM,27,0,0,0,1,0,0,0,0,0.0
1365,edmonton west,1965-11-08,1,MELTZER,HERBERT,27,0,0,1,0,0,0,0,0,3.0
1366,edmonton west,1965-11-08,1,LAMBERT,MARCEL,27,0,0,0,0,0,0,1,1,3.0
1367,edmonton west,1965-11-08,1,JAMIESON,RHERB,27,0,1,0,0,0,0,0,0,0.0
1368,edmonton--strathcona,1965-11-08,1,NUGENT,TERRY,27,0,0,0,0,0,0,1,1,0.0
1369,edmonton--strathcona,1965-11-08,1,STOCKS,BILL,27,0,1,0,0,0,0,0,0,0.0
1370,edmonton--strathcona,1965-11-08,1,SINCLAIR,BILL,27,0,0,1,0,0,0,0,0,3.0
1371,edmonton--strathcona,1965-11-08,1,SORENSON,SIGURD,27,0,1,0,0,0,0,0,0,0.0
1372,edmonton--strathcona,1965-11-08,1,MCLEAN,BILL,27,0,0,0,1,0,0,0,0,3.0
1373,jasper--edson,1965-11-08,1,BRUNELLE,WR,27,0,0,1,0,0,0,0,0,0.0
1374,jasper--edson,1965-11-08,1,COHEN,PETERW,27,0,0,0,1,0,0,0,0,0.0
1375,jasper--edson,1965-11-08,1,WEISGERBER,EDWARDL,27,0,1,0,0,0,0,0,0,4.0
1376,jasper--edson,1965-11-08,1,HORNER,HUGHM,27,0,0,0,0,0,0,1,1,2.0
1377,lethbridge,1965-11-08,1,GRANTHAM,FRANCESJOYCE,27,0,0,0,1,0,0,0,0,0.0
1378,lethbridge,1965-11-08,1,SHERRING,FRANK,27,0,0,1,0,0,0,0,0,0.0
1379,lethbridge,1965-11-08,1,STROM,WALLACEC,27,0,1,0,0,0,0,0,0,1.0
1380,lethbridge,1965-11-08,1,GUNDLOCK,DEANER,27,0,0,0,0,0,0,1,1,5.0
1381,macleod,1965-11-08,1,PATTERSON,ERNESTR,27,0,1,0,0,0,0,0,0,3.0
1382,macleod,1965-11-08,1,KINDT,LAWRENCEE,27,0,0,0,0,0,0,1,1,3.0
1383,macleod,1965-11-08,1,BROWN,SAM,27,0,0,0,1,0,0,0,0,0.0
1384,macleod,1965-11-08,1,MATHESON,BILL,27,0,0,1,0,0,0,0,0,0.0
1385,medicine hat,1965-11-08,1,OLSON,HORACEABUD,27,0,1,0,0,0,0,0,1,6.0
1386,medicine hat,1965-11-08,1,TOOLE,LEWISE,27,0,0,0,1,0,0,0,0,0.0
1387,medicine hat,1965-11-08,1,MEAGHER,CJCHUCK,27,0,0,0,0,0,0,1,0,0.0
1388,medicine hat,1965-11-08,1,MILLER,JAMESC,27,0,0,1,0,0,0,0,0,0.0
1389,peace river,1965-11-08,1,SMITH,JAMESA,27,0,1,0,0,0,0,0,0,0.0
1390,peace river,1965-11-08,1,BALDWIN,GED,27,0,0,0,0,0,0,1,1,0.0
1391,peace river,1965-11-08,1,MACDONELL,CHARLIE,27,0,0,1,0,0,0,0,0,6.0
1392,peace river,1965-11-08,1,BUSH,ALLANFREDERICK,27,0,0,0,1,0,0,0,0,0.0
1393,red deer,1965-11-08,1,TOWERS,GORDON,27,0,0,0,0,0,0,1,0,0.0
1394,red deer,1965-11-08,1,BRAITHWAITE,HAZELEVA,27,0,0,0,1,0,0,0,0,0.0
1395,red deer,1965-11-08,1,DEHAMEL,MAX,27,0,0,1,0,0,0,0,0,4.0
1396,red deer,1965-11-08,1,THOMPSON,ROBERTNORMAN,27,0,1,0,0,0,0,0,1,2.0
1397,vegreville,1965-11-08,1,FLACH,NORMANT,27,0,0,0,1,0,0,0,0,0.0
1398,vegreville,1965-11-08,1,KUZYK,NICHOLASJ,27,0,0,1,0,0,0,0,0,0.0
1399,vegreville,1965-11-08,1,FANE,FRANKJW,27,0,0,0,0,0,0,1,1,0.0
1400,vegreville,1965-11-08,1,TOMYN,METRO,27,0,1,0,0,0,0,0,0,6.0
1401,vegreville,1965-11-08,1,MAKOWECKI,WALTER,27,0,1,0,0,0,0,0,0,6.0
1402,wetaskiwin,1965-11-08,1,NELSON,ED,27,0,0,0,1,0,0,0,0,0.0
1403,wetaskiwin,1965-11-08,1,STONEHOCKER,IVANPAUL,27,0,1,0,0,0,0,0,0,2.0
1404,wetaskiwin,1965-11-08,1,MOORE,HARRY,27,0,0,0,0,0,0,1,1,4.0
1405,wetaskiwin,1965-11-08,1,DYBERG,ALBERTBUTCH,27,0,0,1,0,0,0,0,0,0.0
1406,jasper--edson,1967-11-06,1,CHRISTENSEN,ROBERTP,27,1,0,0,1,0,0,0,0,0.0
1407,jasper--edson,1967-11-06,1,SULATYCKY,ALLENB,27,1,0,1,0,0,0,0,0,3.0
1408,jasper--edson,1967-11-06,1,CASTON,DOUGLASM,27,1,0,0,0,0,0,1,1,1.0
1409,athabasca,1968-06-25,1,YEWCHUK,PAUL,28,0,0,0,0,0,0,1,1,0.0
1410,athabasca,1968-06-25,1,ANDERSON,TERRY,28,0,0,0,1,0,0,0,0,4.0
1411,athabasca,1968-06-25,1,MACCAGNO,MIKE,28,0,0,1,0,0,0,0,0,2.0
1412,battle river,1968-06-25,1,VALLEAU,STAN,28,0,1,0,0,0,0,0,0,3.0
1413,battle river,1968-06-25,1,DOWNEY,CLIFF,28,0,0,0,0,0,0,1,1,0.0
1414,battle river,1968-06-25,1,SCOTTEN,WILLIAMM,28,0,0,0,1,0,0,0,0,0.0
1415,battle river,1968-06-25,1,KNAUT,ROD,28,0,0,1,0,0,0,0,0,3.0
1416,calgary centre,1968-06-25,1,HARKNESS,DOUGLASSCOTT,28,0,0,0,0,0,0,1,1,0.0
1417,calgary centre,1968-06-25,1,JACKSON,MARGARETI,28,0,0,0,1,0,0,0,0,0.0
1418,calgary centre,1968-06-25,1,TAYLOR,NICK,28,0,0,1,0,0,0,0,0,0.0
1419,calgary north,1968-06-25,1,WOOLLIAMS,ELDON,28,0,0,0,0,0,0,1,1,2.0
1420,calgary north,1968-06-25,1,TAKACS,TED,28,0,0,0,1,0,0,0,0,1.0
1421,calgary north,1968-06-25,1,PETRASUK,PETER,28,0,0,1,0,0,0,0,0,3.0
1422,calgary south,1968-06-25,1,PETERS,JACK,28,0,0,0,1,0,0,0,0,1.0
1423,calgary south,1968-06-25,1,MAHONEY,PAT,28,0,0,1,0,0,0,0,1,0.0
1424,calgary south,1968-06-25,1,BALLARD,RAY,28,0,0,0,0,0,0,1,0,3.0
1425,crowfoot,1968-06-25,1,SHARP,NOEL,28,0,0,1,0,0,0,0,0,0.0
1426,crowfoot,1968-06-25,1,MCCREADY,STUART,28,0,0,0,1,0,0,0,0,0.0
1427,crowfoot,1968-06-25,1,HORNER,JACKH,28,0,0,0,0,0,0,1,1,0.0
1428,edmonton centre,1968-06-25,1,GRAY,DONALD,28,0,0,1,0,0,0,0,0,0.0
1429,edmonton centre,1968-06-25,1,DOLMAN,NORMANGERALD,28,0,0,0,1,0,0,0,0,0.0
1430,edmonton centre,1968-06-25,1,HAWRELAK,WILLIAM,28,0,1,0,0,0,0,0,0,0.0
1431,edmonton centre,1968-06-25,1,PAPROSKI,STEVENEUGENE,28,0,0,0,0,0,0,1,1,0.0
1432,edmonton east,1968-06-25,1,JAMHA,ROYH,28,0,0,0,1,0,0,0,0,0.0
1433,edmonton east,1968-06-25,1,SHEWCHUK,PAT,28,0,0,1,0,0,0,0,0,1.0
1434,edmonton east,1968-06-25,1,SKOREYKO,WILLIAMM,28,0,0,0,0,0,0,1,1,3.0
1435,edmonton east,1968-06-25,1,ASKIN,WILLIAMR,28,0,1,0,0,0,0,0,0,2.0
1436,edmonton west,1968-06-25,1,KERR,KENNETH,28,0,0,0,1,0,0,0,0,3.0
1437,edmonton west,1968-06-25,1,MILLER,TEVIE,28,0,0,1,0,0,0,0,0,2.0
1438,edmonton west,1968-06-25,1,LAMBERT,MARCEL,28,0,0,0,0,0,0,1,1,1.0
1439,edmonton--strathcona,1968-06-25,1,HARRIES,HU,28,0,0,1,0,0,0,0,1,1.0
1440,edmonton--strathcona,1968-06-25,1,BEATTY,JOHNR,28,0,1,0,0,0,0,0,0,0.0
1441,edmonton--strathcona,1968-06-25,1,NUGENT,TERRY,28,0,0,0,0,0,0,1,0,3.0
1442,edmonton--strathcona,1968-06-25,1,RADCLIFFE,LAWRENCE,28,0,0,0,1,0,0,0,0,2.0
1443,lethbridge,1968-06-25,1,BORAS,JOHNI,28,0,0,1,0,0,0,0,0,0.0
1444,lethbridge,1968-06-25,1,GUNDLOCK,DEANER,28,0,0,0,0,0,0,1,1,3.0
1445,lethbridge,1968-06-25,1,ORCHARD,GEORGEEDWARD,28,0,0,0,1,0,0,0,0,3.0
1446,lethbridge,1968-06-25,1,PATTERSON,ERNESTR,28,0,1,0,0,0,0,0,0,0.0
1447,medicine hat,1968-06-25,1,OLSON,FRANCISJOHNROBERT,28,0,0,1,0,0,0,0,1,0.0
1448,medicine hat,1968-06-25,1,TOOLE,LEWISE,28,0,0,0,1,0,0,0,0,0.0
1449,medicine hat,1968-06-25,1,MEAGHER,CJCHUCK,28,0,0,0,0,0,0,1,0,0.0
1450,medicine hat,1968-06-25,1,STROM,WHWALT,28,0,1,0,0,0,0,0,0,6.0
1451,palliser,1968-06-25,1,AYER,JOHN,28,0,0,1,0,0,0,0,0,0.0
1452,palliser,1968-06-25,1,SCHUMACHER,STAN,28,0,0,0,0,0,0,1,1,0.0
1453,palliser,1968-06-25,1,EARLY,ALLANM,28,0,0,0,1,0,0,0,0,0.0
1454,peace river,1968-06-25,1,BALDWIN,GED,28,0,0,0,0,0,0,1,1,0.0
1455,peace river,1968-06-25,1,THOMPSON,PHIL,28,0,0,0,1,0,0,0,0,0.0
1456,peace river,1968-06-25,1,BRANIGAN,DON,28,0,0,1,0,0,0,0,0,3.0
1457,pembina,1968-06-25,1,ROMANIUK,ANNE,28,0,0,0,1,0,0,0,0,0.0
1458,pembina,1968-06-25,1,CHALIFOUX,PAULA,28,0,0,1,0,0,0,0,0,0.0
1459,pembina,1968-06-25,1,BIGG,JACK,28,0,0,0,0,0,0,1,1,0.0
1460,red deer,1968-06-25,1,IRWIN,DOUGLASM,28,0,0,1,0,0,0,0,0,2.0
1461,red deer,1968-06-25,1,THOMPSON,ROBERTNORMAN,28,0,0,0,0,0,0,1,1,3.0
1462,red deer,1968-06-25,1,ANDERSON,PETERG,28,0,0,0,1,0,0,0,0,0.0
1463,rocky mountain,1968-06-25,1,MABERLEY,COLLIER,28,0,1,0,0,0,0,0,0,0.0
1464,rocky mountain,1968-06-25,1,SULATYCKY,ALLENB,28,0,0,1,0,0,0,0,1,0.0
1465,rocky mountain,1968-06-25,1,GOURLAY,HUGH,28,0,0,0,0,0,0,1,0,0.0
1466,rocky mountain,1968-06-25,1,MCLEOD,JOHNWILLIAM,28,0,1,0,0,0,0,0,0,0.0
1467,rocky mountain,1968-06-25,1,CASTON,DOUGLASM,28,0,0,0,0,0,0,1,0,0.0
1468,rocky mountain,1968-06-25,1,HORNBY,SEARLEELMER,28,0,0,0,1,0,0,0,0,0.0
1469,vegreville,1968-06-25,1,VANBRABANT,JULES,28,0,0,1,0,0,0,0,0,0.0
1470,vegreville,1968-06-25,1,MAZANKOWSKI,DON,28,0,0,0,0,0,0,1,1,0.0
1471,vegreville,1968-06-25,1,EGLINSKI,GEORGEM,28,0,1,0,0,0,0,0,0,3.0
1472,vegreville,1968-06-25,1,LINDGREN,LESTERALBIN,28,0,0,0,1,0,0,0,0,3.0
1473,wetaskiwin,1968-06-25,1,BÉGUIN,RENÉ,28,0,0,1,0,0,0,0,0,0.0
1474,wetaskiwin,1968-06-25,1,MOORE,HARRYA,28,0,0,0,0,0,0,1,1,2.0
1475,wetaskiwin,1968-06-25,1,NELSON,ED,28,0,0,0,1,0,0,0,0,3.0
1476,athabasca,1972-10-30,1,YEWCHUK,PAUL,29,0,0,0,0,0,0,1,1,3.0
1477,athabasca,1972-10-30,1,BOURCIER,ALBERTV,29,0,1,0,0,0,0,0,0,0.0
1478,athabasca,1972-10-30,1,DUCHARME,JIM,29,0,0,1,0,0,0,0,0,1.0
1479,athabasca,1972-10-30,1,OPRYSHKO,PETEREUGENE,29,0,0,0,1,0,0,0,0,2.0
1480,battle river,1972-10-30,1,KNAUT,ROD,29,0,0,1,0,0,0,0,0,2.0
1481,battle river,1972-10-30,1,KUNTZ,HARRY,29,0,0,0,0,0,0,1,1,0.0
1482,battle river,1972-10-30,1,MUNRO,DOUG,29,0,1,0,0,0,0,0,0,4.0
1483,battle river,1972-10-30,1,ERIKSSON,VINCENT,29,0,0,0,1,0,0,0,0,0.0
1484,calgary centre,1972-10-30,1,ANDRE,HARVIE,29,0,0,0,0,0,0,1,1,3.0
1485,calgary centre,1972-10-30,1,TAYLOR,NICK,29,0,0,1,0,0,0,0,0,0.0
1486,calgary centre,1972-10-30,1,COTTINGHAM,FRANKF,29,0,1,0,0,0,0,0,0,0.0
1487,calgary centre,1972-10-30,1,CONSTANT,COLIN,29,0,1,0,0,0,0,0,0,0.0
1488,calgary centre,1972-10-30,1,WILLMOTT,CLIFFORDM,29,0,1,0,0,0,0,0,0,0.0
1489,calgary centre,1972-10-30,1,JONES,DAVID,29,0,0,0,1,0,0,0,0,0.0
1490,calgary north,1972-10-30,1,WOOLLIAMS,ELDON,29,0,0,0,0,0,0,1,1,4.0
1491,calgary north,1972-10-30,1,JASIENCZYK,JOHNJ,29,0,1,0,0,0,0,0,0,0.0
1492,calgary north,1972-10-30,1,LAMBERT,ROLANDAIMÉ,29,0,0,1,0,0,0,0,0,2.0
1493,calgary north,1972-10-30,1,PASHAK,BARRY,29,0,0,0,1,0,0,0,0,0.0
1494,calgary north,1972-10-30,1,DAWRANT,AGEOFFREY,29,0,1,0,0,0,0,0,0,0.0
1495,calgary south,1972-10-30,1,YANCHULA,JOSEPH,29,0,0,0,1,0,0,0,0,3.0
1496,calgary south,1972-10-30,1,MAHONEY,PAT,29,0,0,1,0,0,0,0,0,0.0
1497,calgary south,1972-10-30,1,BAWDEN,PETER,29,0,0,0,0,0,0,1,1,2.0
1498,calgary south,1972-10-30,1,CAMERON,RALPHWILSON,29,0,1,0,0,0,0,0,0,1.0
1499,calgary south,1972-10-30,1,MASON,EJOHN,29,0,1,0,0,0,0,0,0,1.0
1500,crowfoot,1972-10-30,1,GREEN,JIM,29,0,1,0,0,0,0,0,0,0.0
1501,crowfoot,1972-10-30,1,MCGOWAN,GLORIAJEANANN,29,0,0,0,1,0,0,0,0,0.0
1502,crowfoot,1972-10-30,1,MCALISTER,ANDY,29,0,0,1,0,0,0,0,0,3.0
1503,crowfoot,1972-10-30,1,HORNER,JACKH,29,0,0,0,0,0,0,1,1,0.0
1504,edmonton centre,1972-10-30,1,LABERCANE,GEORGED,29,0,0,0,1,0,0,0,0,0.0
1505,edmonton centre,1972-10-30,1,ROBICHAUD,DIANEE,29,0,1,0,0,0,0,0,0,0.0
1506,edmonton centre,1972-10-30,1,PAPROSKI,STEVENEUGENE,29,0,0,0,0,0,0,1,1,0.0
1507,edmonton centre,1972-10-30,1,SCHEPANOVICH,BRANNY,29,0,0,1,0,0,0,0,0,3.0
1508,edmonton centre,1972-10-30,1,HATTERSLEY,MARTINJ,29,0,1,0,0,0,0,0,0,0.0
1509,edmonton centre,1972-10-30,1,PYLYPA,GLENNPG,29,0,1,0,0,0,0,0,0,0.0
1510,edmonton east,1972-10-30,1,MACLEAN-EVANS,UNA,29,0,0,1,0,0,0,0,0,0.0
1511,edmonton east,1972-10-30,1,PACHAL,ASHLEY,29,0,0,0,1,0,0,0,0,3.0
1512,edmonton east,1972-10-30,1,TUOMI,BILL,29,0,1,0,0,0,0,0,0,1.0
1513,edmonton east,1972-10-30,1,SENYK,NICKD,29,0,1,0,0,0,0,0,0,1.0
1514,edmonton east,1972-10-30,1,SKOREYKO,WILLIAMM,29,0,0,0,0,0,0,1,1,2.0
1515,edmonton west,1972-10-30,1,HURTIG,MEL,29,0,0,1,0,0,0,0,0,1.0
1516,edmonton west,1972-10-30,1,LAMBERT,MARCEL,29,0,0,0,0,0,0,1,1,0.0
1517,edmonton west,1972-10-30,1,PACKER,JOHN,29,0,0,0,1,0,0,0,0,5.0
1518,edmonton west,1972-10-30,1,MCLEOD,DONALDH,29,0,1,0,0,0,0,0,0,0.0
1519,edmonton--strathcona,1972-10-30,1,MORTON,PEGGY,29,0,1,0,0,0,0,0,0,0.0
1520,edmonton--strathcona,1972-10-30,1,HARRIES,HU,29,0,0,1,0,0,0,0,0,3.0
1521,edmonton--strathcona,1972-10-30,1,ROCHE,DOUG,29,0,0,0,0,0,0,1,1,2.0
1522,edmonton--strathcona,1972-10-30,1,ROWLEY,ELIZABETH,29,0,1,0,0,0,0,0,0,0.0
1523,edmonton--strathcona,1972-10-30,1,LEESON,HOWARDALFRED,29,0,0,0,1,0,0,0,0,1.0
1524,edmonton--strathcona,1972-10-30,1,PELCH,BILL,29,0,1,0,0,0,0,0,0,0.0
1525,lethbridge,1972-10-30,1,HOFFMAN,HAL,29,0,0,0,1,0,0,0,0,2.0
1526,lethbridge,1972-10-30,1,HURLBURT,KEN,29,0,0,0,0,0,0,1,1,1.0
1527,lethbridge,1972-10-30,1,RUSSELL,ANDY,29,0,0,1,0,0,0,0,0,3.0
1528,lethbridge,1972-10-30,1,HANCOCK,KEITHL,29,0,1,0,0,0,0,0,0,0.0
1529,medicine hat,1972-10-30,1,HARGRAVE,BERT,29,0,0,0,0,0,0,1,1,0.0
1530,medicine hat,1972-10-30,1,OLSON,HABUD,29,0,0,1,0,0,0,0,0,3.0
1531,medicine hat,1972-10-30,1,PAXMAN,DWILLARD,29,0,1,0,0,0,0,0,0,3.0
1532,medicine hat,1972-10-30,1,TOOLE,LEWISE,29,0,0,0,1,0,0,0,0,0.0
1533,palliser,1972-10-30,1,GUICHON,MARY,29,0,0,1,0,0,0,0,0,3.0
1534,palliser,1972-10-30,1,MCCUTCHEON,BILL,29,0,0,0,1,0,0,0,0,0.0
1535,palliser,1972-10-30,1,SCHUMACHER,STAN,29,0,0,0,0,0,0,1,1,0.0
1536,palliser,1972-10-30,1,ENS,EDWIN,29,0,1,0,0,0,0,0,0,0.0
1537,peace river,1972-10-30,1,LOVELY,WAYNE,29,0,1,0,0,0,0,0,0,2.0
1538,peace river,1972-10-30,1,ROSS,JDONOVAN,29,0,1,0,0,0,0,0,0,2.0
1539,peace river,1972-10-30,1,ZUK,MICHAEL,29,0,1,0,0,0,0,0,0,2.0
1540,peace river,1972-10-30,1,BALDWIN,GED,29,0,0,0,0,0,0,1,1,3.0
1541,peace river,1972-10-30,1,KIMPE,ED,29,0,0,1,0,0,0,0,0,1.0
1542,peace river,1972-10-30,1,BRYAN,GERTRUDE,29,0,1,0,0,0,0,0,0,2.0
1543,peace river,1972-10-30,1,VANVOORST,JAKE,29,0,0,0,1,0,0,0,0,0.0
1544,pembina,1972-10-30,1,HOLLANDS,DAN,29,0,0,0,0,0,0,1,1,0.0
1545,pembina,1972-10-30,1,HENNESSEY,THOMAS,29,0,0,0,1,0,0,0,0,3.0
1546,pembina,1972-10-30,1,WIWCHAR,NORMANM,29,0,1,0,0,0,0,0,0,0.0
1547,pembina,1972-10-30,1,DAVIDSON,SAM,29,0,1,0,0,0,0,0,0,0.0
1548,pembina,1972-10-30,1,BORGER,JOHNP,29,0,0,1,0,0,0,0,0,0.0
1549,red deer,1972-10-30,1,MOFFAT,DENNIS,29,0,0,1,0,0,0,0,0,4.0
1550,red deer,1972-10-30,1,FINN,BILL,29,0,0,0,1,0,0,0,0,0.0
1551,red deer,1972-10-30,1,TOWERS,GORDON,29,0,0,0,0,0,0,1,1,2.0
1552,red deer,1972-10-30,1,KEEGSTRA,JIM,29,0,1,0,0,0,0,0,0,0.0
1553,rocky mountain,1972-10-30,1,SULATYCKY,ALLENB,29,0,0,1,0,0,0,0,0,0.0
1554,rocky mountain,1972-10-30,1,CLARK,JOE,29,0,0,0,0,0,0,1,1,0.0
1555,rocky mountain,1972-10-30,1,CHENEY,AL,29,0,0,0,1,0,0,0,0,0.0
1556,rocky mountain,1972-10-30,1,GANSKE,BRIAN,29,0,1,0,0,0,0,0,0,3.0
1557,vegreville,1972-10-30,1,MOSHANSKY,VIRGIL,29,0,0,1,0,0,0,0,0,3.0
1558,vegreville,1972-10-30,1,MAZANKOWSKI,DON,29,0,0,0,0,0,0,1,1,0.0
1559,vegreville,1972-10-30,1,JONSON,EINARARNOLD,29,0,0,0,1,0,0,0,0,2.0
1560,vegreville,1972-10-30,1,GOERZEN,ABRAM,29,0,1,0,0,0,0,0,0,1.0
1561,vegreville,1972-10-30,1,STENBERG,NEIL,29,0,1,0,0,0,0,0,0,1.0
1562,wetaskiwin,1972-10-30,1,GOETZ,ALVIN,29,0,1,0,0,0,0,0,0,0.0
1563,wetaskiwin,1972-10-30,1,SCHELLENBERGER,STAN,29,0,0,0,0,0,0,1,1,1.0
1564,wetaskiwin,1972-10-30,1,UDENBERG,LIONEL,29,0,0,0,1,0,0,0,0,2.0
1565,wetaskiwin,1972-10-30,1,BARNHILL,AL,29,0,0,1,0,0,0,0,0,3.0
1566,athabasca,1974-07-08,1,MAHÉ,YVON,30,0,0,1,0,0,0,0,0,0.0
1567,athabasca,1974-07-08,1,OPRYSHKO,PETEREUGENE,30,0,0,0,1,0,0,0,0,1.0
1568,athabasca,1974-07-08,1,YEWCHUK,PAUL,30,0,0,0,0,0,0,1,1,5.0
1569,battle river,1974-07-08,1,MUNRO,DOUG,30,0,1,0,0,0,0,0,0,2.0
1570,battle river,1974-07-08,1,ROLF,NORMAN,30,0,0,1,0,0,0,0,0,4.0
1571,battle river,1974-07-08,1,ERIKSSON,VINCENT,30,0,0,0,1,0,0,0,0,0.0
1572,battle river,1974-07-08,1,MALONE,ARNOLD,30,0,0,0,0,0,0,1,1,0.0
1573,calgary centre,1974-07-08,1,MAGEL,DEAN,30,0,1,0,0,0,0,0,0,0.0
1574,calgary centre,1974-07-08,1,MCGUIRE,GEORGE,30,0,0,0,1,0,0,0,0,0.0
1575,calgary centre,1974-07-08,1,WHITEFIELD,DAVIDG,30,0,1,0,0,0,0,0,0,0.0
1576,calgary centre,1974-07-08,1,ANDRE,HARVIE,30,0,0,0,0,0,0,1,1,5.0
1577,calgary centre,1974-07-08,1,WILLMOTT,CLIFFORD,30,0,1,0,0,0,0,0,0,0.0
1578,calgary centre,1974-07-08,1,WRIGHT,FRANCES,30,0,0,1,0,0,0,0,0,0.0
1579,calgary north,1974-07-08,1,WOOLLIAMS,ELDON,30,0,0,0,0,0,0,1,1,5.0
1580,calgary north,1974-07-08,1,SUTHERLAND,JOHN,30,0,0,1,0,0,0,0,0,1.0
1581,calgary north,1974-07-08,1,JOHNSON,FLOYD,30,0,0,0,1,0,0,0,0,0.0
1582,calgary north,1974-07-08,1,SCHLENKER,DALE,30,0,1,0,0,0,0,0,0,0.0
1583,calgary south,1974-07-08,1,BROWNING,STEPHENE,30,0,1,0,0,0,0,0,0,0.0
1584,calgary south,1974-07-08,1,GREEN,DON,30,0,0,1,0,0,0,0,0,0.0
1585,calgary south,1974-07-08,1,BAWDEN,PETER,30,0,0,0,0,0,0,1,1,1.0
1586,calgary south,1974-07-08,1,HARASYMIW,BOHDAN,30,0,0,0,1,0,0,0,0,5.0
1587,calgary south,1974-07-08,1,CAMERON,RALPHW,30,0,1,0,0,0,0,0,0,0.0
1588,crowfoot,1974-07-08,1,PATTERSON,ERNESTR,30,0,0,1,0,0,0,0,0,2.0
1589,crowfoot,1974-07-08,1,HORNER,JACKH,30,0,0,0,0,0,0,1,1,0.0
1590,crowfoot,1974-07-08,1,MCCREARY,MURIEL,30,0,0,0,1,0,0,0,0,0.0
1591,crowfoot,1974-07-08,1,GREEN,JIM,30,0,1,0,0,0,0,0,0,3.0
1592,edmonton centre,1974-07-08,1,NELSON,DANIELR,30,0,1,0,0,0,0,0,0,0.0
1593,edmonton centre,1974-07-08,1,LABERCANE,GEORGED,30,0,0,0,1,0,0,0,0,3.0
1594,edmonton centre,1974-07-08,1,BECK,GERRYKJ,30,0,1,0,0,0,0,0,0,0.0
1595,edmonton centre,1974-07-08,1,SCHEPANOVICH,BRANNY,30,0,0,1,0,0,0,0,0,2.0
1596,edmonton centre,1974-07-08,1,PAPROSKI,STEVENEUGENE,30,0,0,0,0,0,0,1,1,0.0
1597,edmonton centre,1974-07-08,1,JACKLIN,REG,30,0,1,0,0,0,0,0,0,0.0
1598,edmonton centre,1974-07-08,1,JARBEAU,NORAH,30,0,1,0,0,0,0,0,0,0.0
1599,edmonton east,1974-07-08,1,SKOREYKO,WILLIAMM,30,0,0,0,0,0,0,1,1,1.0
1600,edmonton east,1974-07-08,1,NIMMONS,DICK,30,0,1,0,0,0,0,0,0,0.0
1601,edmonton east,1974-07-08,1,HATTERSLEY,MARTINJ,30,0,1,0,0,0,0,0,0,0.0
